"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",14.896,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",33.833,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2014",21.308,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2014",9.985,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2014",31.727,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2013",18.215,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2013",9.071,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2013",26.475,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2010",13.47,,,
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2010",10.7,,,
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2010",15.75,,,
"Mauritania","HIES - Living Standards Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",44.085,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HIES - Living Standards Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",32.026,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","HIES - Living Standards Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",54.847,,,"Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","LFS - National Reference Survey on Employment and Informal Sector","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",35.528,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Mauritania","LFS - National Reference Survey on Employment and Informal Sector","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",22.694,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Mauritania","LFS - National Reference Survey on Employment and Informal Sector","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",45.205,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old"
"Mauritania","LFS - National Reference Survey on Employment and Informal Sector","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2012",39.705,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","LFS - National Reference Survey on Employment and Informal Sector","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2012",23.506,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mauritania","LFS - National Reference Survey on Employment and Informal Sector","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2012",52.62,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2023",17.37,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2023",14.634,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2023",20.152,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2022",20.742,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2022",18.702,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2022",22.81,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2021",31.211,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2021",29.923,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2021",32.513,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2019",18.078,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2019",14.948,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2019",21.249,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2018",20.461,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2018",17.053,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2018",23.917,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2017",19.939,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2017",14.839,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2017",25.096,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2016",20.319,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2016",15.091,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2016",25.61,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Total","2015",20.087,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Male","2015",15.685,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Mauritius","LFS - Continuous Multi-Purpose Household Survey","SDG indicator 8.6.1 - Proportion of youth (aged 15-24 years) not in education, employment or training","Sex: Female","2015",24.541,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
