ref_area.label;source.label;indicator.label;sex.label;classif1.label;classif2.label;time;obs_value;obs_status.label;note_classif.label;note_indicator.label;note_source.label;
Ethiopia;LFS - National Labor Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2005;110.424;;;Currency: ETH - Birr (ETB);Repository: ILO-STATISTICS - Micro data processing;
Ethiopia;LFS - National Labor Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2005;27.535;;;Currency: ETH - Birr (ETB);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2022;1797.204;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;602.566;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;217.253;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;1105.295;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;370.583;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;133.612;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;1800.751;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;603.755;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;217.682;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2022;2067.396;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;693.156;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;249.915;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;1414.839;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;474.367;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;171.031;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;2070.645;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;694.245;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;250.308;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2022;1299.269;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;435.618;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;157.061;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;578.729;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;194.036;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;69.959;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;1303.157;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;436.922;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Household Income and Expenditure Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;157.531;;;Currency: GHA - Cedi (GHS);Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2017;849.39;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2017;496.944;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2017;195.238;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2017;696.198;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2017;407.317;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2017;160.026;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2017;850.536;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2017;497.614;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2017;195.501;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Ghana;HIES - Living Standards Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2017;954.579;Break in series;;Currency: GHA - Cedi (GHS) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
